x,y,z,u,v,w,p
174.5,6,2.4,0,0,0,8760
174.5,6,8.4,0,0,0,8761
164.5,0.5,2.4,0,0,0,8762
164.5,0.5,8.4,0,0,0,8763
163,3.5,2.4,0,0,0,8764
163,3.5,8.4,0,0,0,8765
156.5,0,2.4,0,0,0,8766
156.5,0,8.4,0,0,0,8767
176.5,5,2.4,0,0,0,8768
176.5,5,8.4,0,0,0,8769
166,0,8.4,0,0,0,8770
166,0,2.4,0,0,0,8771
180,-0.5,2.4,0,0,0,8772
180,-0.5,8.4,0,0,0,8773
169,-5.5,2.4,0,0,0,8774
169,-5.5,8.4,0,0,0,8775
192,6,2.4,0,0,0,8776
192,6,8.4,0,0,0,8777
181,1,8.4,0,0,0,8778
181,1,2.4,0,0,0,8779
199,-9,2.4,0,0,0,8780
199,-9,8.4,0,0,0,8781
188,-14.5,2.4,0,0,0,8782
188,-14.5,8.4,0,0,0,8783
173,-6,2.4,0,0,0,8784
173,-6,13.4,0,0,0,8785
180.5,-2.5,13.4,0,0,0,8786
180.5,-2.5,2.4,0,0,0,8787
175.5,-11.5,2.4,0,0,0,8788
175.5,-11.5,13.4,0,0,0,8789
173,-14,2.4,0,0,0,8790
173,-14,13.4,0,0,0,8791
175.5,-18.5,2.4,0,0,0,8792
175.5,-18.5,13.4,0,0,0,8793
185.5,-13.5,2.4,0,0,0,8794
185.5,-13.5,13.4,0,0,0,8795
159.5,-4.5,2.4,0,0,0,8796
159.5,-4.5,13.4,0,0,0,8797
165,-2,13.4,0,0,0,8798
165,-2,2.4,0,0,0,8799
168,-21.5,2.4,0,0,0,8800
168,-21.5,13.4,0,0,0,8801
173.5,-19,2.4,0,0,0,8802
173.5,-19,13.4,0,0,0,8803
162.5,-14,2.4,0,0,0,8804
162.5,-14,11.4,0,0,0,8805
155,-17,11.4,0,0,0,8806
155,-17,2.4,0,0,0,8807
165.5,-21.5,2.4,0,0,0,8808
165.5,-21.5,11.4,0,0,0,8809
159,-24.5,2.4,0,0,0,8810
159,-24.5,11.4,0,0,0,8811
150,11.5,2.4,0,0,0,8812
150,11.5,8.1,0,0,0,8813
142.5,9,8.1,0,0,0,8814
142.5,9,2.4,0,0,0,8815
157.5,-4.5,2.4,0,0,0,8816
157.5,-4.5,8.1,0,0,0,8817
150.5,-8,2.4,0,0,0,8818
150.5,-8,8.1,0,0,0,8819
158,-5,2.4,0,0,0,8820
158,-5,11.4,0,0,0,8821
151,-8.5,11.4,0,0,0,8822
151,-8.5,2.4,0,0,0,8823
160.5,-10,2.4,0,0,0,8824
160.5,-10,11.4,0,0,0,8825
153,-13.5,2.4,0,0,0,8826
153,-13.5,11.4,0,0,0,8827
122,0,2.4,0,0,0,8828
122,0,8.4,0,0,0,8829
116,-3,8.4,0,0,0,8830
116,-3,2.4,0,0,0,8831
123.5,-4,2.4,0,0,0,8832
123.5,-4,8.4,0,0,0,8833
117.5,-6.5,2.4,0,0,0,8834
117.5,-6.5,8.4,0,0,0,8835
118.5,-7.5,2.4,0,0,0,8836
118.5,-7.5,6.9,0,0,0,8837
124.5,-6,6.9,0,0,0,8838
124.5,-6,2.4,0,0,0,8839
119.5,-9.5,2.4,0,0,0,8840
119.5,-9.5,6.9,0,0,0,8841
117,-10.5,2.4,0,0,0,8842
117,-10.5,6.9,0,0,0,8843
118.5,-14.5,2.4,0,0,0,8844
118.5,-14.5,6.9,0,0,0,8845
116.5,-15.5,2.4,0,0,0,8846
116.5,-15.5,6.9,0,0,0,8847
127.5,-40,2.4,0,0,0,8848
127.5,-40,6.9,0,0,0,8849
132,-37.5,2.4,0,0,0,8850
132,-37.5,6.9,0,0,0,8851
130,-33,2.4,0,0,0,8852
130,-33,6.9,0,0,0,8853
132,-32,2.4,0,0,0,8854
132,-32,6.9,0,0,0,8855
129.5,-28,2.4,0,0,0,8856
129.5,-28,6.9,0,0,0,8857
133,-26.5,2.4,0,0,0,8858
133,-26.5,6.9,0,0,0,8859
130.5,-2.5,2.4,0,0,0,8860
130.5,-2.5,8.4,0,0,0,8861
125.5,-4.5,8.4,0,0,0,8862
125.5,-4.5,2.4,0,0,0,8863
132.5,-6,2.4,0,0,0,8864
132.5,-6,8.4,0,0,0,8865
127.5,-8.5,2.4,0,0,0,8866
127.5,-8.5,8.4,0,0,0,8867
133,-6.5,2.4,0,0,0,8868
133,-6.5,8.4,0,0,0,8869
137.5,-4.5,2.4,0,0,0,8870
137.5,-4.5,8.4,0,0,0,8871
135.5,0,2.4,0,0,0,8872
135.5,0,8.4,0,0,0,8873
132,2,4.8,0,0,0,8874
129,1,4.8,0,0,0,8875
132.5,0.5,4.8,0,0,0,8876
130,-0.5,4.8,0,0,0,8877
137,-6.5,2.4,0,0,0,8878
137,-6.5,8.4,0,0,0,8879
128,-10.5,8.4,0,0,0,8880
128,-10.5,2.4,0,0,0,8881
139.5,-11.5,2.4,0,0,0,8882
139.5,-11.5,8.4,0,0,0,8883
130.5,-16,2.4,0,0,0,8884
130.5,-16,8.4,0,0,0,8885
139.5,-13,2.4,0,0,0,8886
139.5,-13,8.4,0,0,0,8887
131,-17.5,8.4,0,0,0,8888
131,-17.5,2.4,0,0,0,8889
141,-17.5,2.4,0,0,0,8890
141,-17.5,8.4,0,0,0,8891
138.5,-19,2.4,0,0,0,8892
138.5,-19,8.4,0,0,0,8893
139.5,-20,2.4,0,0,0,8894
139.5,-20,8.4,0,0,0,8895
134,-22.5,2.4,0,0,0,8896
134,-22.5,8.4,0,0,0,8897
144.5,-19.5,4.8,0,0,0,8898
138.5,-22.5,4.8,0,0,0,8899
147,-25,4.8,0,0,0,8900
140.5,-28,4.8,0,0,0,8901
137,-36,2.4,0,0,0,8902
137,-36,5.4,0,0,0,8903
133.5,-38.5,5.4,0,0,0,8904
133.5,-38.5,2.4,0,0,0,8905
138.5,-38,2.4,0,0,0,8906
138.5,-38,5.4,0,0,0,8907
134,-40.5,2.4,0,0,0,8908
134,-40.5,5.4,0,0,0,8909
99.5,-13,2.4,0,0,0,8910
99.5,-13,8.4,0,0,0,8911
92.5,-17,8.4,0,0,0,8912
92.5,-17,2.4,0,0,0,8913
102.5,-20,2.4,0,0,0,8914
102.5,-20,8.4,0,0,0,8915
95,-23,2.4,0,0,0,8916
95,-23,8.4,0,0,0,8917
90.5,-18,2.4,0,0,0,8918
90.5,-18,8.4,0,0,0,8919
84,-21,8.4,0,0,0,8920
84,-21,2.4,0,0,0,8921
94,-25,2.4,0,0,0,8922
94,-25,8.4,0,0,0,8923
87.5,-28,2.4,0,0,0,8924
87.5,-28,8.4,0,0,0,8925
95,-27.5,2.4,0,0,0,8926
95,-27.5,8.4,0,0,0,8927
89,-31,8.4,0,0,0,8928
89,-31,2.4,0,0,0,8929
98.5,-34.5,2.4,0,0,0,8930
98.5,-34.5,8.4,0,0,0,8931
91.5,-38.5,2.4,0,0,0,8932
91.5,-38.5,8.4,0,0,0,8933
99,-36,2.4,0,0,0,8934
99,-36,8.4,0,0,0,8935
92.5,-40.5,8.4,0,0,0,8936
92.5,-40.5,2.4,0,0,0,8937
106.5,-52.5,2.4,0,0,0,8938
106.5,-52.5,8.4,0,0,0,8939
99,-55.5,2.4,0,0,0,8940
99,-55.5,8.4,0,0,0,8941
109,-33,2.4,0,0,0,8942
109,-33,8.4,0,0,0,8943
100.5,-37,8.4,0,0,0,8944
100.5,-37,2.4,0,0,0,8945
111,-40.5,2.4,0,0,0,8946
111,-40.5,8.4,0,0,0,8947
105.5,-43,2.4,0,0,0,8948
105.5,-43,8.4,0,0,0,8949
105.5,-41,2.4,0,0,0,8950
105.5,-41,8.4,0,0,0,8951
103,-42,2.4,0,0,0,8952
103,-42,8.4,0,0,0,8953
112.5,-41.5,2.4,0,0,0,8954
112.5,-41.5,8.4,0,0,0,8955
105.5,-45,8.4,0,0,0,8956
105.5,-45,2.4,0,0,0,8957
115,-48,2.4,0,0,0,8958
115,-48,8.4,0,0,0,8959
108,-51.5,2.4,0,0,0,8960
108,-51.5,8.4,0,0,0,8961
83.5,-23.5,2.4,0,0,0,8962
83.5,-23.5,8.4,0,0,0,8963
75.5,-27.5,8.4,0,0,0,8964
75.5,-27.5,2.4,0,0,0,8965
87.5,-32,2.4,0,0,0,8966
87.5,-32,8.4,0,0,0,8967
79.5,-35.5,2.4,0,0,0,8968
79.5,-35.5,8.4,0,0,0,8969
87,-32.5,2.4,0,0,0,8970
87,-32.5,8.4,0,0,0,8971
80,-35.5,8.4,0,0,0,8972
80,-35.5,2.4,0,0,0,8973
89.5,-38,2.4,0,0,0,8974
89.5,-38,8.4,0,0,0,8975
85.5,-40,2.4,0,0,0,8976
85.5,-40,8.4,0,0,0,8977
87.5,-44.5,2.4,0,0,0,8978
87.5,-44.5,8.4,0,0,0,8979
91,-42.5,2.4,0,0,0,8980
91,-42.5,8.4,0,0,0,8981
96.5,-54.5,2.4,0,0,0,8982
96.5,-54.5,8.4,0,0,0,8983
89,-58.5,2.4,0,0,0,8984
89,-58.5,8.4,0,0,0,8985
74,-25.5,2.4,0,0,0,8986
74,-25.5,8.1,0,0,0,8987
67,-29.5,8.1,0,0,0,8988
67,-29.5,2.4,0,0,0,8989
88.5,-58.5,2.4,0,0,0,8990
88.5,-58.5,8.1,0,0,0,8991
82,-62,2.4,0,0,0,8992
82,-62,8.1,0,0,0,8993
61,-31.5,2.4,0,0,0,8994
61,-31.5,7.8,0,0,0,8995
65.5,-29.5,7.8,0,0,0,8996
65.5,-29.5,2.4,0,0,0,8997
62.5,-34.5,2.4,0,0,0,8998
62.5,-34.5,7.8,0,0,0,8999
59.5,-36,2.4,0,0,0,9000
59.5,-36,7.8,0,0,0,9001
73.5,-67.5,2.4,0,0,0,9002
73.5,-67.5,7.8,0,0,0,9003
81.5,-64.5,2.4,0,0,0,9004
81.5,-64.5,7.8,0,0,0,9005
63.5,-46,2.4,0,0,0,9006
63.5,-46,8.1,0,0,0,9007
58,-33,8.1,0,0,0,9008
58,-33,2.4,0,0,0,9009
55.5,-50,2.4,0,0,0,9010
55.5,-50,8.1,0,0,0,9011
49.5,-37.5,2.4,0,0,0,9012
49.5,-37.5,8.1,0,0,0,9013
73,-66.5,2.4,0,0,0,9014
73,-66.5,8.4,0,0,0,9015
64.5,-49,8.4,0,0,0,9016
64.5,-49,2.4,0,0,0,9017
65,-70.5,2.4,0,0,0,9018
65,-70.5,8.4,0,0,0,9019
56,-51.5,2.4,0,0,0,9020
56,-51.5,8.4,0,0,0,9021
60.5,-49.5,2.4,0,0,0,9022
60.5,-49.5,8.4,0,0,0,9023
61,-51,2.4,0,0,0,9024
61,-51,8.4,0,0,0,9025
47,-39,2.4,0,0,0,9026
47,-39,6.9,0,0,0,9027
40,-41.5,6.9,0,0,0,9028
40,-41.5,2.4,0,0,0,9029
56,-58.5,2.4,0,0,0,9030
56,-58.5,6.9,0,0,0,9031
49.5,-62,2.4,0,0,0,9032
49.5,-62,6.9,0,0,0,9033
39.5,-44,2.4,0,0,0,9034
39.5,-44,8.4,0,0,0,9035
32,-46.5,8.4,0,0,0,9036
32,-46.5,2.4,0,0,0,9037
43,-52.5,2.4,0,0,0,9038
43,-52.5,8.4,0,0,0,9039
39,-53.5,2.4,0,0,0,9040
39,-53.5,8.4,0,0,0,9041
37.5,-50.5,2.4,0,0,0,9042
37.5,-50.5,8.4,0,0,0,9043
34.5,-52,2.4,0,0,0,9044
34.5,-52,8.4,0,0,0,9045
46,-57.5,2.4,0,0,0,9046
46,-57.5,7.2,0,0,0,9047
39.5,-61,7.2,0,0,0,9048
39.5,-61,2.4,0,0,0,9049
52,-72,2.4,0,0,0,9050
52,-72,7.2,0,0,0,9051
45.5,-75,2.4,0,0,0,9052
45.5,-75,7.2,0,0,0,9053
42.5,-68.5,2.4,0,0,0,9054
42.5,-68.5,7.2,0,0,0,9055
44.5,-67.5,2.4,0,0,0,9056
44.5,-67.5,7.2,0,0,0,9057
43.5,-65,2.4,0,0,0,9058
43.5,-65,7.2,0,0,0,9059
40.5,-66,2.4,0,0,0,9060
40.5,-66,7.2,0,0,0,9061
57.5,-60,2.4,0,0,0,9062
57.5,-60,8.5,0,0,0,9063
50,-63,8.5,0,0,0,9064
50,-63,2.4,0,0,0,9065
58.5,-62.5,2.4,0,0,0,9066
58.5,-62.5,8.5,0,0,0,9067
56.5,-63.5,2.4,0,0,0,9068
56.5,-63.5,8.5,0,0,0,9069
54,-63.5,2.4,0,0,0,9070
54,-63.5,8.5,0,0,0,9071
53.5,-67.5,2.4,0,0,0,9072
53.5,-67.5,8.5,0,0,0,9073
57.5,-68,2.4,0,0,0,9074
57.5,-68,8.5,0,0,0,9075
57,-64,2.4,0,0,0,9076
57,-64,8.5,0,0,0,9077
59,-63,2.4,0,0,0,9078
59,-63,8.5,0,0,0,9079
61,-69,2.4,0,0,0,9080
61,-69,8.5,0,0,0,9081
54,-71.5,2.4,0,0,0,9082
54,-71.5,8.5,0,0,0,9083
30,-46,2.4,0,0,0,9084
30,-46,7.8,0,0,0,9085
25,-48,7.8,0,0,0,9086
25,-48,2.4,0,0,0,9087
45,-79,2.4,0,0,0,9088
45,-79,7.8,0,0,0,9089
39.5,-81.5,2.4,0,0,0,9090
39.5,-81.5,7.8,0,0,0,9091
23,-49,2.4,0,0,0,9092
23,-49,6.3,0,0,0,9093
16,-52.5,6.3,0,0,0,9094
16,-52.5,2.4,0,0,0,9095
29.5,-63,2.4,0,0,0,9096
29.5,-63,6.3,0,0,0,9097
26,-64.5,2.4,0,0,0,9098
26,-64.5,6.3,0,0,0,9099
25,-63,2.4,0,0,0,9100
25,-63,6.3,0,0,0,9101
21,-64,2.4,0,0,0,9102
21,-64,6.3,0,0,0,9103
30.5,-66,2.4,0,0,0,9104
30.5,-66,10.2,0,0,0,9105
24,-69,10.2,0,0,0,9106
24,-69,2.4,0,0,0,9107
39,-82.5,2.4,0,0,0,9108
39,-82.5,10.2,0,0,0,9109
32,-86,2.4,0,0,0,9110
32,-86,10.2,0,0,0,9111
18.5,-64,2.4,0,0,0,9112
18.5,-64,7.5,0,0,0,9113
14,-53.5,7.5,0,0,0,9114
14,-53.5,2.4,0,0,0,9115
13.5,-66,2.4,0,0,0,9116
13.5,-66,7.5,0,0,0,9117
8.5,-55.5,2.4,0,0,0,9118
8.5,-55.5,7.5,0,0,0,9119
22,-71.5,2.4,0,0,0,9120
22,-71.5,5.4,0,0,0,9121
18.5,-64,5.4,0,0,0,9122
18,-74,2.4,0,0,0,9123
18,-74,5.4,0,0,0,9124
14.5,-65.5,2.4,0,0,0,9125
14.5,-65.5,5.4,0,0,0,9126
26.5,-78,2.4,0,0,0,9127
26.5,-78,5.4,0,0,0,9128
23.5,-71.5,5.4,0,0,0,9129
23.5,-71.5,2.4,0,0,0,9130
20,-80.5,2.4,0,0,0,9131
20,-80.5,5.4,0,0,0,9132
18,-74.5,2.4,0,0,0,9133
18,-74.5,5.4,0,0,0,9134
12,-65.5,2.4,0,0,0,9135
12,-65.5,8.4,0,0,0,9136
7.5,-56,8.4,0,0,0,9137
7.5,-56,2.4,0,0,0,9138
6,-68,2.4,0,0,0,9139
6,-68,8.4,0,0,0,9140
2.5,-59,2.4,0,0,0,9141
2.5,-59,8.4,0,0,0,9142
17.5,-78.5,2.4,0,0,0,9143
17.5,-78.5,7.8,0,0,0,9144
12.5,-68,7.8,0,0,0,9145
12.5,-68,2.4,0,0,0,9146
12,-81,2.4,0,0,0,9147
12,-81,7.8,0,0,0,9148
7.5,-70,2.4,0,0,0,9149
7.5,-70,7.8,0,0,0,9150
22,-89.5,2.4,0,0,0,9151
22,-89.5,8.4,0,0,0,9152
17.5,-78.5,8.4,0,0,0,9153
17.5,-92,2.4,0,0,0,9154
17.5,-92,8.4,0,0,0,9155
12.5,-81,2.4,0,0,0,9156
12.5,-81,8.4,0,0,0,9157
3.5,-65.5,2.4,0,0,0,9158
3.5,-65.5,5.4,0,0,0,9159
0,-67,5.4,0,0,0,9160
0,-67,2.4,0,0,0,9161
7.5,-75,2.4,0,0,0,9162
7.5,-75,5.4,0,0,0,9163
3.5,-76.5,2.4,0,0,0,9164
3.5,-76.5,5.4,0,0,0,9165
10.5,-81,2.4,0,0,0,9166
10.5,-81,5.4,0,0,0,9167
6.5,-83,2.4,0,0,0,9168
6.5,-83,5.4,0,0,0,9169
10.5,-81.5,2.4,0,0,0,9170
10.5,-81.5,7.8,0,0,0,9171
7,-83.5,7.8,0,0,0,9172
7,-83.5,2.4,0,0,0,9173
15,-92.5,2.4,0,0,0,9174
15,-92.5,7.8,0,0,0,9175
13,-92.5,2.4,0,0,0,9176
13,-92.5,7.8,0,0,0,9177
9.5,-90,2.4,0,0,0,9178
9.5,-90,7.8,0,0,0,9179
-15.5,-64,2.4,0,0,0,9180
-15.5,-64,8.4,0,0,0,9181
-30,-71.5,8.4,0,0,0,9182
-30,-71.5,2.4,0,0,0,9183
-12.5,-71.5,8.4,0,0,0,9184
-27,-78.5,2.4,0,0,0,9185
-27,-78.5,8.4,0,0,0,9186
-12.5,-71.5,4.8,0,0,0,9187
-17,-73.5,4.8,0,0,0,9188
-11,-75,4.8,0,0,0,9189
-15.5,-77.5,4.8,0,0,0,9190
-10.5,-75,2.4,0,0,0,9191
-10.5,-75,7.5,0,0,0,9192
-22,-80.5,7.5,0,0,0,9193
-22,-80.5,2.4,0,0,0,9194
-7.5,-83.5,2.4,0,0,0,9195
-7.5,-83.5,7.5,0,0,0,9196
-18.5,-88.5,2.4,0,0,0,9197
-18.5,-88.5,7.5,0,0,0,9198
-7.5,-84,2.4,0,0,0,9199
-7.5,-84,14.4,0,0,0,9200
-18.5,-89,14.4,0,0,0,9201
-18.5,-89,2.4,0,0,0,9202
-5.5,-89,2.4,0,0,0,9203
-5.5,-89,14.4,0,0,0,9204
-16,-95,2.4,0,0,0,9205
-16,-95,14.4,0,0,0,9206
-3.5,-92.5,2.4,0,0,0,9207
-3.5,-92.5,8.4,0,0,0,9208
-8.5,-95,8.4,0,0,0,9209
-8.5,-95,2.4,0,0,0,9210
0,-100,2.4,0,0,0,9211
0,-100,8.4,0,0,0,9212
-5.5,-102,2.4,0,0,0,9213
-5.5,-102,8.4,0,0,0,9214
-11,-93,2.4,0,0,0,9215
-11,-93,6.9,0,0,0,9216
-16.5,-96,6.9,0,0,0,9217
-16.5,-96,2.4,0,0,0,9218
-7,-103,2.4,0,0,0,9219
-7,-103,6.9,0,0,0,9220
-12.5,-106,2.4,0,0,0,9221
-12.5,-106,6.9,0,0,0,9222
-22,-86,2.4,0,0,0,9223
-22,-86,8.4,0,0,0,9224
-28,-89,8.4,0,0,0,9225
-28,-89,2.4,0,0,0,9226
-18,-95,2.4,0,0,0,9227
-18,-95,8.4,0,0,0,9228
-24,-97.5,2.4,0,0,0,9229
-24,-97.5,8.4,0,0,0,9230
-23,-81.5,2.4,0,0,0,9231
-23,-81.5,5.4,0,0,0,9232
-29,-85.5,5.4,0,0,0,9233
-29,-85.5,2.4,0,0,0,9234
-20.5,-85,2.4,0,0,0,9235
-20.5,-85,5.4,0,0,0,9236
-28,-89,5.4,0,0,0,9237
-35.5,-74.5,2.4,0,0,0,9238
-35.5,-74.5,8.1,0,0,0,9239
-41.5,-77,8.1,0,0,0,9240
-41.5,-77,2.4,0,0,0,9241
-20.5,-108.5,2.4,0,0,0,9242
-20.5,-108.5,8.1,0,0,0,9243
-26.5,-111.5,2.4,0,0,0,9244
-26.5,-111.5,8.1,0,0,0,9245
-30,-103.5,2.4,0,0,0,9246
-30,-103.5,8.4,0,0,0,9247
-38,-107.5,8.4,0,0,0,9248
-38,-107.5,2.4,0,0,0,9249
-26.5,-111,2.4,0,0,0,9250
-26.5,-111,8.4,0,0,0,9251
-34.5,-115,2.4,0,0,0,9252
-34.5,-115,8.4,0,0,0,9253
-41.5,-77,7.8,0,0,0,9254
-48,-80,7.8,0,0,0,9255
-48,-80,2.4,0,0,0,9256
-36.5,-88.5,2.4,0,0,0,9257
-36.5,-88.5,7.8,0,0,0,9258
-43,-91.5,2.4,0,0,0,9259
-43,-91.5,7.8,0,0,0,9260
-44,-92,7.8,0,0,0,9261
-44,-92,2.4,0,0,0,9262
-34,-94.5,2.4,0,0,0,9263
-34,-94.5,7.8,0,0,0,9264
-41.5,-98.5,2.4,0,0,0,9265
-41.5,-98.5,7.8,0,0,0,9266
-48,-80,8.4,0,0,0,9267
-54,-82.5,8.4,0,0,0,9268
-54,-82.5,2.4,0,0,0,9269
-45,-87.5,2.4,0,0,0,9270
-45,-87.5,8.4,0,0,0,9271
-50.5,-90,2.4,0,0,0,9272
-50.5,-90,8.4,0,0,0,9273
-50.5,-90.5,8.4,0,0,0,9274
-50.5,-90.5,2.4,0,0,0,9275
-43,-91.5,8.4,0,0,0,9276
-44.5,-92,2.4,0,0,0,9277
-44.5,-92,8.4,0,0,0,9278
-43,-95,2.4,0,0,0,9279
-43,-95,8.4,0,0,0,9280
-48,-96.5,2.4,0,0,0,9281
-48,-96.5,8.4,0,0,0,9282
-53.5,-84,2.4,0,0,0,9283
-53.5,-84,5.4,0,0,0,9284
-57.5,-86.5,5.4,0,0,0,9285
-57.5,-86.5,2.4,0,0,0,9286
-51.5,-88,2.4,0,0,0,9287
-51.5,-88,5.4,0,0,0,9288
-56,-90,2.4,0,0,0,9289
-56,-90,5.4,0,0,0,9290
-71.5,-90.5,2.4,0,0,0,9291
-71.5,-90.5,6,0,0,0,9292
-64.5,-87.5,6,0,0,0,9293
-64.5,-87.5,2.4,0,0,0,9294
-68,-100,2.4,0,0,0,9295
-68,-100,6,0,0,0,9296
-65.5,-100,2.4,0,0,0,9297
-65.5,-100,6,0,0,0,9298
-61.5,-109,2.4,0,0,0,9299
-61.5,-109,6,0,0,0,9300
-56.5,-107,2.4,0,0,0,9301
-56.5,-107,6,0,0,0,9302
-55,-108,2.4,0,0,0,9303
-55,-108,5.4,0,0,0,9304
-62,-111,5.4,0,0,0,9305
-62,-111,2.4,0,0,0,9306
-52,-116,2.4,0,0,0,9307
-52,-116,5.4,0,0,0,9308
-58.5,-118.5,2.4,0,0,0,9309
-58.5,-118.5,5.4,0,0,0,9310
-52,-116,8.4,0,0,0,9311
-58.5,-119,8.4,0,0,0,9312
-58.5,-119,2.4,0,0,0,9313
-49.5,-122.5,2.4,0,0,0,9314
-49.5,-122.5,8.4,0,0,0,9315
-56,-125.5,2.4,0,0,0,9316
-56,-125.5,8.4,0,0,0,9317
-47,-112,2.4,0,0,0,9318
-47,-112,8.4,0,0,0,9319
-50.5,-113.5,8.4,0,0,0,9320
-50.5,-113.5,2.4,0,0,0,9321
-48,-110.5,2.4,0,0,0,9322
-48,-110.5,8.4,0,0,0,9323
-43.5,-108.5,2.4,0,0,0,9324
-43.5,-108.5,8.4,0,0,0,9325
-40,-118,2.4,0,0,0,9326
-40,-118,8.4,0,0,0,9327
-47,-121,2.4,0,0,0,9328
-47,-121,8.4,0,0,0,9329
-50,-101.5,2.4,0,0,0,9330
-50,-101.5,8.4,0,0,0,9331
-55,-103,8.4,0,0,0,9332
-55,-103,2.4,0,0,0,9333
-49,-103.5,2.4,0,0,0,9334
-49,-103.5,8.4,0,0,0,9335
-47,-102,2.4,0,0,0,9336
-47,-102,8.4,0,0,0,9337
-44.5,-107.5,2.4,0,0,0,9338
-44.5,-107.5,8.4,0,0,0,9339
-52,-111,2.4,0,0,0,9340
-52,-111,8.4,0,0,0,9341
-73,-92,2.4,0,0,0,9342
-73,-92,7.5,0,0,0,9343
-78.5,-94,7.5,0,0,0,9344
-78.5,-94,2.4,0,0,0,9345
-58,-126.5,2.4,0,0,0,9346
-58,-126.5,7.5,0,0,0,9347
-70,-132,2.4,0,0,0,9348
-70,-132,7.5,0,0,0,9349
-82,-102.5,2.4,0,0,0,9350
-82,-102.5,7.5,0,0,0,9351
-76.5,-100.5,2.4,0,0,0,9352
-76.5,-100.5,7.5,0,0,0,9353
-78.5,-115.5,2.4,0,0,0,9354
-78.5,-115.5,17.4,0,0,0,9355
-85.5,-118.5,17.4,0,0,0,9356
-85.5,-118.5,2.4,0,0,0,9357
-71,-132.5,2.4,0,0,0,9358
-71,-132.5,17.4,0,0,0,9359
-78,-136.5,2.4,0,0,0,9360
-78,-136.5,17.4,0,0,0,9361
-93,-111,2.4,0,0,0,9362
-93,-111,14.4,0,0,0,9363
-95,-106,14.4,0,0,0,9364
-95,-106,2.4,0,0,0,9365
-101.5,-114.5,2.4,0,0,0,9366
-101.5,-114.5,14.4,0,0,0,9367
-99.5,-118.5,2.4,0,0,0,9368
-99.5,-118.5,14.4,0,0,0,9369
-104,-120,2.4,0,0,0,9370
-104,-120,14.4,0,0,0,9371
-107,-111.5,2.4,0,0,0,9372
-107,-111.5,14.4,0,0,0,9373
-101.5,-114.5,26.4,0,0,0,9374
-93,-111,26.4,0,0,0,9375
-95.5,-126,2.4,0,0,0,9376
-95.5,-126,26.4,0,0,0,9377
-100,-128.5,2.4,0,0,0,9378
-100,-128.5,26.4,0,0,0,9379
-97.5,-135.5,2.4,0,0,0,9380
-97.5,-135.5,26.4,0,0,0,9381
-84,-128.5,2.4,0,0,0,9382
-84,-128.5,26.4,0,0,0,9383
-84,-129,2.4,0,0,0,9384
-84,-129,20.4,0,0,0,9385
-97,-135.5,20.4,0,0,0,9386
-97,-135.5,2.4,0,0,0,9387
-80,-137,2.4,0,0,0,9388
-80,-137,20.4,0,0,0,9389
-94,-143.5,2.4,0,0,0,9390
-94,-143.5,20.4,0,0,0,9391
-98,-134.5,2.4,0,0,0,9392
-98,-134.5,13.4,0,0,0,9393
-104,-137.5,13.4,0,0,0,9394
-104,-137.5,2.4,0,0,0,9395
-94,-144,2.4,0,0,0,9396
-94,-144,13.4,0,0,0,9397
-100,-146.5,2.4,0,0,0,9398
-100,-146.5,13.4,0,0,0,9399
-109,-111,2.4,0,0,0,9400
-109,-111,13.4,0,0,0,9401
-113.5,-113,13.4,0,0,0,9402
-113.5,-113,2.4,0,0,0,9403
-100,-132.5,2.4,0,0,0,9404
-100,-132.5,13.4,0,0,0,9405
-105,-134.5,2.4,0,0,0,9406
-105,-134.5,13.4,0,0,0,9407
-124,-115,2.4,0,0,0,9408
-124,-115,9.9,0,0,0,9409
-129.5,-117.5,9.9,0,0,0,9410
-129.5,-117.5,2.4,0,0,0,9411
-119.5,-127,2.4,0,0,0,9412
-119.5,-127,9.9,0,0,0,9413
-124.5,-129,2.4,0,0,0,9414
-124.5,-129,9.9,0,0,0,9415
-117,-125.5,2.4,0,0,0,9416
-117,-125.5,8.4,0,0,0,9417
-124.5,-129.5,8.4,0,0,0,9418
-124.5,-129.5,2.4,0,0,0,9419
-113.5,-135.5,2.4,0,0,0,9420
-113.5,-135.5,8.4,0,0,0,9421
-121,-139,2.4,0,0,0,9422
-121,-139,8.4,0,0,0,9423
-112,-140,2.4,0,0,0,9424
-112,-140,11.4,0,0,0,9425
-119,-143,11.4,0,0,0,9426
-119,-143,2.4,0,0,0,9427
-107.5,-150,2.4,0,0,0,9428
-107.5,-150,11.4,0,0,0,9429
-114.5,-153,2.4,0,0,0,9430
-114.5,-153,11.4,0,0,0,9431
-106,-135,2.4,0,0,0,9432
-106,-135,8.4,0,0,0,9433
-112,-138,8.4,0,0,0,9434
-112,-138,2.4,0,0,0,9435
-100.5,-146,2.4,0,0,0,9436
-100.5,-146,8.4,0,0,0,9437
-105,-148,2.4,0,0,0,9438
-105,-148,8.4,0,0,0,9439
-106,-144.5,2.4,0,0,0,9440
-106,-144.5,8.4,0,0,0,9441
-109,-146,2.4,0,0,0,9442
-109,-146,8.4,0,0,0,9443
-136,-119.5,2.4,0,0,0,9444
-136,-119.5,6.9,0,0,0,9445
-141,-121,6.9,0,0,0,9446
-141,-121,2.4,0,0,0,9447
-131.5,-130,2.4,0,0,0,9448
